DEPTH,PERM,PHIE,PHIT,SWE_WAXMAN,SWTF_WAXMAN,well_name
5842.5,3.7427,0.153483,0.164478,0.9304,0.935,well 1
5843,6.4387,0.159878,0.169551,0.8899,0.8962,well 1
5843.5,3.2249,0.148988,0.159708,0.9304,0.935,well 1
5844,1.6954,0.141344,0.153604,1,1,well 1
5844.5,0.4799,0.123054,0.137308,1,1,well 1
5845,0.2975,0.11965,0.135922,1,1,well 1
5845.5,0.6802,0.12693,0.140294,1,1,well 1
5846,1.6995,0.136184,0.147079,1,1,well 1
5846.5,5.6725,0.147731,0.155658,1,1,well 1
5847,8.094,0.148059,0.154724,1,1,well 1
5847.5,2.5226,0.130313,0.138193,1,1,well 1
5848,1.3332,0.125212,0.134631,1,1,well 1
5848.5,0.3427,0.11335,0.126318,1,1,well 1
5849,0.9571,0.122587,0.132877,1,1,well 1
5849.5,1.4196,0.120951,0.12918,1,1,well 1
5850,5.7875,0.134247,0.139939,1,1,well 1
5850.5,3.0701,0.129337,0.136316,1,1,well 1
5851,6.436,0.141139,0.147518,0.924,0.9273,well 1
5851.5,6.3232,0.137688,0.143606,1,1,well 1
5852,7.7475,0.135436,0.140432,1,1,well 1
5852.5,8.8257,0.135444,0.140078,1,1,well 1
5853,8.2386,0.136635,0.141614,1,1,well 1
5853.5,23.4933,0.153004,0.157089,1,1,well 1
5854,22.6602,0.151864,0.155918,1,1,well 1
5854.5,22.6596,0.151865,0.155918,1,1,well 1
5855,8.2376,0.136638,0.141614,1,1,well 1
5855.5,3.8431,0.12836,0.134423,1,1,well 1
5856,1.8546,0.120039,0.127094,1,1,well 1
5856.5,2.3292,0.121321,0.127836,1,1,well 1
5857,6.6498,0.133105,0.138213,1,1,well 1
5857.5,7.8094,0.134311,0.139127,1,1,well 1
5858,8.6515,0.136647,0.141481,1,1,well 1
5858.5,13.8905,0.141315,0.145449,1,1,well 1
5859,6.9229,0.131978,0.136818,1,1,well 1
5859.5,3.3188,0.122558,0.128162,1,1,well 1
5860,0.5393,0.103599,0.11172,1,1,well 1
5860.5,1.6493,0.118881,0.126118,1,1,well 1
5861,1.723,0.125559,0.133947,1,1,well 1
5861.5,0.7067,0.116844,0.127045,1,1,well 1
5862,0.1768,0.103959,0.117441,1,1,well 1
5862.5,0.3339,0.107275,0.11841,1,1,well 1
5863,2.4557,0.129187,0.136916,1,1,well 1
5863.5,9.6693,0.148199,0.154254,1,1,well 1
5864,6.5862,0.146777,0.153936,1,1,well 1
5864.5,2.6298,0.136957,0.145938,1,1,well 1
5865,0.6903,0.122027,0.13374,1,1,well 1
5865.5,0.611,0.122744,0.135339,1,1,well 1
5866,0.4657,0.121096,0.134768,1,1,well 1
5866.5,2.2486,0.139943,0.150285,1,1,well 1
5867,14.2224,0.162037,0.168761,1,1,well 1
5867.5,21.3685,0.17144,0.178043,0.9245,0.9273,well 1
5868,16.4269,0.167803,0.174844,0.9364,0.9389,well 1
5868.5,2.6061,0.145453,0.156348,1,1,well 1
5869,0.1234,0.11104,0.130312,1,1,well 1
5869.5,0.0183,0.090779,0.116639,1,1,well 1
5870,0.0023,0.071598,0.113783,1,1,well 1
5870.5,0.0159,0.089335,0.1157,1,1,well 1
5871,0.1273,0.112008,0.131507,1,1,well 1
5871.5,0.2576,0.114595,0.129703,1,1,well 1
5872,0.1908,0.118036,0.137049,1,1,well 1
5872.5,0.0168,0.092242,0.120827,1,1,well 1
5873,0.0387,0.102009,0.12791,1,1,well 1
5873.5,0.0705,0.109853,0.134321,1,1,well 1
5874,0.1382,0.11153,0.130023,1,1,well 1
5874.5,0.0753,0.110237,0.134156,1,1,well 1
5875,0.0704,0.106032,0.127762,1,1,well 1
5875.5,0.1796,0.123548,0.146304,1,1,well 1
5876,0.2743,0.124808,0.143933,1,1,well 1
5876.5,0.3767,0.133141,0.153472,1,1,well 1
5877,0.1448,0.123791,0.1494,1,1,well 1
5877.5,0.5957,0.136998,0.154915,1,1,well 1
5878,1.0975,0.140224,0.15471,1,1,well 1
5878.5,0.9709,0.133981,0.147257,1,1,well 1
5879,0.2048,0.116605,0.13426,1,1,well 1
5879.5,0.0162,0.091405,0.119571,1,1,well 1
5880,0.002,0.069864,0.108908,1,1,well 1
5880.5,0.0061,0.084807,0.124548,1,1,well 1
5881,0.2938,0.122446,0.139834,1,1,well 1
5881.5,2.2599,0.144173,0.155455,1,1,well 1
5882,4.3488,0.139759,0.147221,1,1,well 1
5882.5,1.727,0.128847,0.137855,1,1,well 1
5883,0.5804,0.114491,0.124919,1,1,well 1
5883.5,0.08,0.098974,0.115502,1,1,well 1
5884,0.2142,0.10933,0.123551,1,1,well 1
5884.5,2.4821,0.135873,0.144819,1,1,well 1
5885,23.7791,0.163538,0.168739,1,1,well 1
5885.5,64.3101,0.176508,0.180303,0.9178,0.9195,well 1
5886,92.5709,0.181176,0.184474,0.9339,0.935,well 1
5886.5,81.4843,0.179986,0.183495,0.9377,0.9389,well 1
5887,76.6259,0.181194,0.184969,0.9218,0.9234,well 1
5887.5,68.5633,0.178853,0.182699,0.9019,0.9039,well 1
5888,68.0022,0.172944,0.176272,0.9061,0.9078,well 1
5888.5,35.1964,0.162407,0.16638,0.9175,0.9195,well 1
5889,32.2394,0.160066,0.164027,0.9175,0.9195,well 1
5889.5,5.9729,0.141165,0.147717,1,1,well 1
5890,4.8321,0.137617,0.144327,1,1,well 1
5890.5,1.832,0.12894,0.137698,1,1,well 1
5891,16.7362,0.154219,0.159324,0.9249,0.9273,well 1
5891.5,56.9991,0.17062,0.174165,0.9019,0.9039,well 1
5892,157.2683,0.184542,0.186891,0.9067,0.9078,well 1
5892.5,203.2396,0.18803,0.190087,0.9343,0.935,well 1
5893,132.9258,0.18107,0.183523,1,1,well 1
5893.5,74.8553,0.169393,0.172188,1,1,well 1
5894,68.5615,0.164599,0.16719,1,1,well 1
5894.5,38.2457,0.152919,0.155779,1,1,well 1
5895,41.1497,0.152884,0.155581,0.9339,0.935,well 1
5895.5,7.441,0.133169,0.137907,1,1,well 1
5896,8.5019,0.139024,0.144154,1,1,well 1
5896.5,5.112,0.134283,0.140275,1,1,well 1
5897,4.6632,0.129608,0.135186,1,1,well 1
5897.5,14.4179,0.142505,0.146626,1,1,well 1
5898,28.9945,0.151867,0.155256,1,1,well 1
5898.5,74.8426,0.169398,0.172188,0.9221,0.9234,well 1
5899,39.2959,0.162408,0.166088,1,1,well 1
5899.5,48.9415,0.167087,0.17067,0.9336,0.935,well 1
5900,14.2961,0.148382,0.153213,1,1,well 1
5900.5,24.1941,0.153059,0.15701,1,1,well 1
5901,15.779,0.148392,0.152949,1,1,well 1
5901.5,49.5812,0.171845,0.175851,0.9415,0.9428,well 1
5902,68.3772,0.177667,0.181392,0.9178,0.9195,well 1
5902.5,118.4602,0.187017,0.19019,0.8707,0.8729,well 1
5903,132.1903,0.188206,0.191213,0.8708,0.8729,well 1
5903.5,86.1614,0.18823,0.192326,0.8542,0.8573,well 1
5904,40.4582,0.175271,0.180199,0.9252,0.9273,well 1
5904.5,31.6656,0.16827,0.173138,0.9252,0.9273,well 1
5905,14.5907,0.158764,0.164861,1,1,well 1
5905.5,16.4084,0.162214,0.168389,0.9245,0.9273,well 1
5906,10.4938,0.157362,0.164398,0.9321,0.935,well 1
5906.5,37.7339,0.16477,0.168779,0.9016,0.9039,well 1
5907,31.3868,0.161292,0.165425,0.9174,0.9195,well 1
5907.5,34.0566,0.162431,0.166468,0.8856,0.8884,well 1
5908,6.9263,0.144654,0.151202,1,1,well 1
5908.5,9.8385,0.15056,0.156806,1,1,well 1
5909,22.8939,0.162381,0.167516,1,1,well 1
5909.5,47.6738,0.177639,0.182333,0.9253,0.9273,well 1
5910,39.2667,0.174146,0.179028,0.9252,0.9273,well 1
5910.5,33.0511,0.174079,0.179476,1,1,well 1
5911,18.3232,0.161177,0.166844,1,1,well 1
5911.5,15.1291,0.16442,0.171173,1,1,well 1
5912,4.0445,0.149586,0.159127,1,1,well 1
5912.5,8.954,0.1638,0.172524,0.9398,0.9428,well 1
5913,19.8535,0.170306,0.176919,0.9325,0.935,well 1
5913.5,19.3871,0.166874,0.173099,1,1,well 1
5914,8.0839,0.156028,0.16382,1,1,well 1
5914.5,8.6357,0.158313,0.166226,1,1,well 1
5915,38.968,0.181033,0.186722,0.9089,0.9117,well 1
5915.5,53.7573,0.183489,0.188444,0.9053,0.9078,well 1
5916,68.7522,0.185879,0.19036,0.8419,0.8456,well 1
5916.5,50.3953,0.174201,0.178377,0.838,0.8418,well 1
5917,5.5877,0.16091,0.171263,0.8564,0.8651,well 1
5917.5,0.0524,0.11213,0.14278,1,1,well 1
5918,0.0002,0.035666,0.107069,1,1,well 1
5918.5,0,0.020358,0.090881,1,1,well 1
5919,0,0.016008,0.084533,1,1,well 1
5919.5,0,0.014143,0.081419,1,1,well 1
5920,0,0.007515,0.067358,1,1,well 1
5920.5,0,0.006934,0.065781,1,1,well 1
5921,0,0.006543,0.064673,1,1,well 1
5921.5,0,0.008503,0.069837,1,1,well 1
5922,0,0.005802,0.062457,1,1,well 1
5922.5,0,0.007104,0.066215,1,1,well 1
5923,0,0.006433,0.064324,1,1,well 1
5923.5,0,0.009636,0.072459,1,1,well 1
5924,0,0.013783,0.08071,1,1,well 1
5924.5,0,0.020347,0.09076,1,1,well 1
5925,0,0.017401,0.086583,1,1,well 1
5925.5,0,0.012508,0.078348,1,1,well 1
5926,0,0.006705,0.065054,1,1,well 1
5926.5,0,0.005697,0.062063,1,1,well 1
5927,0,0.013346,0.079875,1,1,well 1
5927.5,0,0.02164,0.092393,1,1,well 1
5928,0.0002,0.036532,0.107606,1,1,well 1
5928.5,0.0001,0.028928,0.100634,1,1,well 1
5929,0.0001,0.024547,0.095891,1,1,well 1
5929.5,0,0.018232,0.087729,1,1,well 1
5930,0,0.018988,0.0888,1,1,well 1
5930.5,0,0.019993,0.090177,1,1,well 1
5931,0.0001,0.023628,0.094777,1,1,well 1
5931.5,0.0001,0.029223,0.100875,1,1,well 1
5932,0.0001,0.028176,0.099799,1,1,well 1
5932.5,0.0001,0.02759,0.099179,1,1,well 1
5933,0,0.020448,0.090743,1,1,well 1
5933.5,0.0001,0.026447,0.097938,1,1,well 1
5934,0.0001,0.028765,0.100366,1,1,well 1
5934.5,0.0003,0.041474,0.111359,1,1,well 1
5935,0.0001,0.032371,0.103834,1,1,well 1
5935.5,0,0.021746,0.092384,1,1,well 1
5936,0,0.017077,0.085901,1,1,well 1
5936.5,0,0.016375,0.084808,1,1,well 1
5937,0,0.022108,0.092814,1,1,well 1
5937.5,0,0.017075,0.085871,1,1,well 1
5938,0,0.022601,0.093407,1,1,well 1
5938.5,0.0001,0.027001,0.098444,1,1,well 1
5939,0.0002,0.038157,0.108719,1,1,well 1
5939.5,0.0004,0.044992,0.113776,1,1,well 1
5940,0.0002,0.0356,0.106594,1,1,well 1
5940.5,0.0003,0.041655,0.111376,1,1,well 1
5941,0.0003,0.041051,0.110918,1,1,well 1
5941.5,0.0034,0.076453,0.130289,1,1,well 1
5942,0.0063,0.086547,0.1341,1,1,well 1
5942.5,0.0147,0.097959,0.13751,1,1,well 1
5943,0.0033,0.076102,0.130114,1,1,well 1
5943.5,0.0022,0.069248,0.127166,1,1,well 1
5944,0.0009,0.055332,0.120134,1,1,well 1
5944.5,0.0004,0.044759,0.113517,1,1,well 1
5945,0.0002,0.034362,0.105432,1,1,well 1
5945.5,0.0001,0.026002,0.097231,1,1,well 1
5946,0.0001,0.024511,0.09554,1,1,well 1
5946.5,0,0.015872,0.083838,1,1,well 1
5947,0,0.018633,0.087997,1,1,well 1
5947.5,0.0001,0.023211,0.093979,1,1,well 1
5948,0.0002,0.035399,0.106271,1,1,well 1
5948.5,0.0003,0.040827,0.110604,1,1,well 1
5949,0.0004,0.045388,0.113861,1,1,well 1
5949.5,0.0004,0.044526,0.113257,1,1,well 1
5950,0.0002,0.035393,0.106228,1,1,well 1
5950.5,0.0001,0.02437,0.095295,1,1,well 1
5951,0,0.014282,0.081119,1,1,well 1
5951.5,0,0.009889,0.072561,1,1,well 1
5952,0,0.012233,0.077375,1,1,well 1
5952.5,0,0.013487,0.079694,1,1,well 1
5953,0.0001,0.025573,0.096617,1,1,well 1
5953.5,0,0.019391,0.088945,1,1,well 1
5954,0.0001,0.026966,0.098121,1,1,well 1
5954.5,0,0.018406,0.087539,1,1,well 1
5955,0,0.018298,0.087375,1,1,well 1
5955.5,0,0.011593,0.076065,1,1,well 1
5956,0,0.010313,0.073411,1,1,well 1
5956.5,0,0.014546,0.081476,1,1,well 1
5957,0,0.015474,0.083014,1,1,well 1
5957.5,0,0.017871,0.086709,1,1,well 1
5958,0,0.01348,0.079588,1,1,well 1
5958.5,0,0.018292,0.087306,1,1,well 1
5959,0,0.015662,0.083284,1,1,well 1
5959.5,0,0.015661,0.083274,1,1,well 1
5960,0,0.011903,0.076601,1,1,well 1
5960.5,0,0.016439,0.08449,1,1,well 1
5961,0,0.010236,0.073162,1,1,well 1
5961.5,0,0.00995,0.072529,1,1,well 1
5962,0,0.006138,0.06284,1,1,well 1
5962.5,0,0.008726,0.069706,1,1,well 1
5963,0,0.0119,0.076544,1,1,well 1
5963.5,0,0.011506,0.075758,1,1,well 1
5964,0,0.016433,0.084421,1,1,well 1
5964.5,0,0.012463,0.077602,1,1,well 1
5965,0,0.016333,0.084247,1,1,well 1
5965.5,0,0.01683,0.085009,1,1,well 1
5966,0,0.020045,0.089616,1,1,well 1
5966.5,0,0.011896,0.076478,1,1,well 1
5967,0,0.008918,0.07009,1,1,well 1
5967.5,0,0.005771,0.061646,1,1,well 1
5968,0,0.012459,0.077535,1,1,well 1
5968.5,0,0.017853,0.08649,1,1,well 1
5969,0,0.018169,0.086942,1,1,well 1
5969.5,0,0.017643,0.086162,1,1,well 1
5970,0,0.013552,0.079511,1,1,well 1
5970.5,0.0001,0.028676,0.099598,1,1,well 1
5971,0.0089,0.092178,0.135342,1,1,well 1
5971.5,0.0039,0.070307,0.159347,1,1,well 1
5972,0.354,0.14047,0.165169,1,1,well 1
5972.5,2.41,0.150743,0.163028,1,1,well 1
5973,5.3601,0.153436,0.162306,1,1,well 1
5973.5,1.6818,0.138599,0.149708,1,1,well 1
5974,0.5227,0.122709,0.135749,1,1,well 1
5974.5,0.8549,0.125836,0.137088,1,1,well 1
5975,0.8741,0.125881,0.137029,1,1,well 1
5975.5,1.0685,0.125216,0.135221,1,1,well 1
5976,0.9178,0.119647,0.128997,1,1,well 1
5976.5,1.6596,0.124662,0.132696,1,1,well 1
5977,1.3973,0.125596,0.134509,1,1,well 1
5977.5,0.5997,0.118977,0.130129,1,1,well 1
5978,1.7143,0.13018,0.139223,1,1,well 1
5978.5,6.1584,0.137898,0.143679,1,1,well 1
5979,33.7001,0.154277,0.157455,0.9099,0.9117,well 1
5979.5,40.6139,0.155359,0.15822,0.918,0.9195,well 1
5980,25.2108,0.148406,0.151688,1,1,well 1
5980.5,12.3208,0.13792,0.141802,1,1,well 1
5981,5.2177,0.129761,0.134881,1,1,well 1
5981.5,2.502,0.124967,0.131588,1,1,well 1
5982,2.8106,0.132919,0.140533,1,1,well 1
5982.5,1.5145,0.130019,0.13955,1,1,well 1
5983,0.4602,0.117467,0.129543,1,1,well 1
5983.5,0.5993,0.118993,0.130132,1,1,well 1
5984,1.9524,0.127035,0.134899,1,1,well 1
5984.5,2.4236,0.128353,0.13567,1,1,well 1
5985,1.7346,0.122502,0.129932,1,1,well 1
5985.5,2.0345,0.121507,0.128207,1,1,well 1
5986,5.9336,0.134479,0.139873,1,1,well 1
5986.5,29.7281,0.156693,0.16039,0.9017,0.9039,well 1
5987,47.2451,0.167191,0.170764,0.8701,0.8729,well 1
5987.5,23.1339,0.159053,0.163647,0.9332,0.935,well 1
5988,5.1906,0.140108,0.146753,1,1,well 1
5988.5,2.5869,0.130641,0.138128,1,1,well 1
5989,6.2175,0.140206,0.146271,1,1,well 1
5989.5,11.2259,0.144973,0.149916,1,1,well 1
5990,20.1197,0.152046,0.156238,1,1,well 1
5990.5,12.8292,0.14264,0.146942,1,1,well 1
5991,2.3049,0.121572,0.127866,1,1,well 1
5991.5,0.6236,0.111661,0.120698,1,1,well 1
5992,2.6096,0.128421,0.135472,1,1,well 1
5992.5,9.8753,0.147256,0.152865,0.9326,0.935,well 1
5993,23.1237,0.160193,0.164908,0.8851,0.8884,well 1
5993.5,10.7246,0.151925,0.157909,1,1,well 1
5994,24.312,0.160201,0.164776,1,1,well 1
5994.5,17.1395,0.147311,0.15139,1,1,well 1
5995,19.9327,0.146126,0.14971,1,1,well 1
5995.5,29.7702,0.15196,0.155186,1,1,well 1
5996,55.3449,0.154015,0.156116,1,1,well 1
5996.5,38.5503,0.143346,0.14529,1,1,well 1
5997,5.2958,0.110705,0.113416,1,1,well 1
5997.5,0.605,0.098294,0.104557,1,1,well 1
5998,0.4982,0.108218,0.117329,1,1,well 1
5998.5,0.5052,0.120715,0.133215,1,1,well 1
5999,1.4792,0.12893,0.138268,1,1,well 1
5999.5,3.4098,0.135344,0.14264,1,1,well 1
6000,9.3234,0.141515,0.146527,1,1,well 1
6000.5,14.0105,0.141491,0.145427,1,1,well 1
6001,0.8107,0.139645,0.155517,1,1,well 1
6001.5,0.014,0.097331,0.136026,1,1,well 1
6002,0.0104,0.093902,0.135075,1,1,well 1
6002.5,0.0028,0.074012,0.128003,1,1,well 1
6003,0.0043,0.080896,0.130732,1,1,well 1
6003.5,0.0018,0.067334,0.12505,1,1,well 1
6004,0.0016,0.065228,0.124052,1,1,well 1
6004.5,0.001,0.058179,0.120479,1,1,well 1
6005,0.0018,0.067021,0.124874,1,1,well 1
6005.5,0.0034,0.077023,0.129171,1,1,well 1
6006,0.0046,0.081952,0.131066,1,1,well 1
6006.5,0.0154,0.098372,0.136218,1,1,well 1
6007,0.0192,0.100838,0.136958,1,1,well 1
6007.5,0.0565,0.112401,0.14112,1,1,well 1
6008,0.0933,0.117602,0.143357,1,1,well 1
6008.5,0.3807,0.131903,0.150726,1,1,well 1
6009,0.5257,0.135163,0.152637,1,1,well 1
6009.5,0.0908,0.117313,0.143198,1,1,well 1
6010,0.0114,0.094987,0.135183,1,1,well 1
6010.5,0.0019,0.067902,0.125167,1,1,well 1
6011,0.0007,0.052998,0.117445,1,1,well 1
6011.5,0.0006,0.050337,0.115835,1,1,well 1
6012,0.0018,0.066676,0.124569,1,1,well 1
6012.5,0.007,0.088638,0.133315,1,1,well 1
6013,0.0026,0.072954,0.127338,1,1,well 1
6013.5,0.0009,0.05707,0.119697,1,1,well 1
6014,0.0005,0.047333,0.11388,1,1,well 1
6014.5,0.0014,0.063412,0.122957,1,1,well 1
6015,0.0036,0.077988,0.129354,1,1,well 1
6015.5,0.0055,0.084814,0.131912,1,1,well 1
6016,0.0134,0.096807,0.135555,1,1,well 1
6016.5,0.0121,0.095681,0.135228,1,1,well 1
6017,0.0723,0.114905,0.141993,1,1,well 1
6017.5,0.0488,0.110811,0.140283,1,1,well 1
6018,0.0044,0.081138,0.130505,1,1,well 1
6018.5,0.0006,0.051499,0.116404,1,1,well 1
6019,0.0002,0.037711,0.106826,1,1,well 1
6019.5,0.0003,0.040974,0.109339,1,1,well 1
6020,0.0004,0.044468,0.111837,1,1,well 1
6020.5,0.0004,0.046196,0.113001,1,1,well 1
6021,0.0019,0.068144,0.125059,1,1,well 1
6021.5,0.0102,0.093713,0.134585,1,1,well 1
6022,0.1046,0.118674,0.143597,1,1,well 1
6022.5,0.0957,0.117756,0.143163,1,1,well 1
6023,0.0102,0.093698,0.134547,1,1,well 1
6023.5,0.0031,0.075873,0.128329,1,1,well 1
6024,0.0031,0.075532,0.128179,1,1,well 1
6024.5,0.0422,0.109239,0.139529,1,1,well 1
6025,0.0884,0.116926,0.142738,1,1,well 1
6025.5,0.0446,0.109816,0.139733,1,1,well 1
6026,0.2008,0.125275,0.1468,1,1,well 1
6026.5,1.2134,0.143447,0.157658,0.9115,0.9195,well 1
6027,14.9733,0.170099,0.177472,0.8187,0.8262,well 1
6027.5,6.8626,0.161537,0.170702,0.8574,0.8651,well 1
6028,4.5685,0.157183,0.167386,0.848,0.8573,well 1
6028.5,1.1994,0.143304,0.157538,0.9115,0.9195,well 1
6029,1.8256,0.147599,0.160452,0.9294,0.935,well 1
6029.5,3.2137,0.153459,0.164617,0.897,0.9039,well 1
6030,1.8068,0.14748,0.160357,0.9294,0.935,well 1
6030.5,0.7414,0.138399,0.154331,1,1,well 1
6031,0.045,0.109883,0.13965,1,1,well 1
6031.5,0.0024,0.071855,0.126483,1,1,well 1
6032,0.0003,0.043162,0.110687,1,1,well 1
6032.5,0.0003,0.040928,0.109052,1,1,well 1
6033,0.0002,0.038981,0.10756,1,1,well 1
6033.5,0.0001,0.032099,0.101731,1,1,well 1
6034,0,0.017541,0.084879,1,1,well 1
6034.5,0,0.011897,0.075335,1,1,well 1
6035,0,0.012379,0.076251,1,1,well 1
6035.5,0,0.013817,0.07886,1,1,well 1
6036,0,0.016425,0.083153,1,1,well 1
6036.5,0,0.016823,0.083757,1,1,well 1
6037,0,0.018809,0.086655,1,1,well 1
6037.5,0,0.012872,0.077128,1,1,well 1
6038,0,0.010229,0.071869,1,1,well 1
6038.5,0,0.005978,0.061156,1,1,well 1
6039,0,0.009456,0.070148,1,1,well 1
6039.5,0,0.013122,0.077551,1,1,well 1
6040,0,0.017325,0.084453,1,1,well 1
6040.5,0,0.020602,0.089027,1,1,well 1
6041,0.0001,0.02431,0.093578,1,1,well 1
6041.5,0,0.023403,0.092506,1,1,well 1
6042,0,-999.25,-999.25,1,-999.25,well 1
6042.5,0,-999.25,-999.25,1,-999.25,well 1
6043,0.0001,-999.25,-999.25,1,-999.25,well 1
6043.5,0.0024,-999.25,-999.25,1,-999.25,well 1
6044,0.1025,-999.25,-999.25,0.8999,-999.25,well 1
6044.5,0.0281,0.104826,0.137493,0.9047,0.9273,well 1
6045,0.0002,0.036348,0.105218,1,1,well 1
6045.5,0,0.01815,0.085568,1,1,well 1
6046,0,0.016115,0.082496,1,1,well 1
6046.5,0.0001,0.028488,0.097998,1,1,well 1
6047,0.0001,0.030623,0.100092,1,1,well 1
6047.5,0.0002,0.037617,0.106204,1,1,well 1
6048,0.0004,0.046746,0.112824,1,1,well 1
6048.5,0.0006,0.052331,0.116301,1,1,well 1
6049,0.003,0.075353,0.127582,1,1,well 1
6049.5,0.0011,0.059564,0.120297,1,1,well 1
6050,0.0013,0.060665,0.128878,1,1,well 1
6050.5,0.002,0.070804,0.107489,1,1,well 1
6051,0.001,0.062717,0.098484,1,1,well 1
6051.5,0.0211,0.087988,0.108297,1,1,well 1
6052,0.0248,0.091049,0.11192,1,1,well 1
6052.5,0.037,0.091801,0.109506,1,1,well 1
6053,0.0277,0.090699,0.110271,1,1,well 1
6053.5,0.0981,0.100228,0.114971,1,1,well 1
6054,0.4795,0.115725,0.126793,1,1,well 1
6054.5,0.7529,0.122751,0.133518,1,1,well 1
6055,0.214,0.112812,0.127559,1,1,well 1
6055.5,0.082,0.109146,0.13001,1,1,well 1
6056,0.0265,0.095839,0.119711,1,1,well 1
6056.5,0.1015,0.110123,0.129471,1,1,well 1
6057,1.1266,0.133868,0.145547,0.8871,0.8962,well 1
6057.5,3.4775,0.150788,0.160842,0.7897,0.8029,well 1
6058,8.1952,0.158563,0.166364,0.7606,0.7718,well 1
6058.5,6.1967,0.151628,0.159349,0.8092,0.8184,well 1
6059,3.2135,0.138773,0.146752,0.8984,0.9039,well 1
6059.5,1.4459,0.121445,0.129135,1,1,well 1
6060,1.0569,0.11784,0.125966,1,1,well 1
6060.5,1.3513,0.12465,0.133249,1,1,well 1
6061,0.3477,0.115091,0.127644,1,1,well 1
6061.5,0.1681,0.108363,0.122903,1,1,well 1
6062,0.5798,0.120219,0.131573,1,1,well 1
6062.5,3.9665,0.14006,0.147467,0.907,0.9117,well 1
6063,14.6851,0.154453,0.159672,0.8284,0.834,well 1
6063.5,20.0473,0.156822,0.161439,0.8291,0.834,well 1
6064,34.2909,0.161475,0.165191,0.8063,0.8107,well 1
6064.5,9.9301,0.141617,0.146358,0.8927,0.8962,well 1
6065,31.6494,0.150778,0.153684,0.807,0.8107,well 1
6065.5,46.1004,0.161384,0.164402,0.7042,0.7096,well 1
6066,64.8122,0.176714,0.180284,0.6482,0.6552,well 1
6066.5,1.9406,0.145365,0.157108,0.7702,0.7873,well 1
6067,0.2558,0.117157,0.132357,1,1,well 1
6067.5,0.0577,0.095985,0.112396,1,1,well 1
6068,0.8552,0.121924,0.13183,1,1,well 1
6068.5,0.4858,0.12187,0.134666,1,1,well 1
6069,0.7535,0.128924,0.141376,1,1,well 1
6069.5,1.348,0.140418,0.15287,0.887,0.8962,well 1
6070,9.8673,0.159867,0.167138,0.8021,0.8107,well 1
6070.5,25.549,0.164963,0.169808,0.7891,0.7951,well 1
6071,8.467,0.143924,0.1494,0.8922,0.8962,well 1
6071.5,1.2752,0.12572,0.134755,1,1,well 1
6072,0.3116,0.121545,0.137086,0.918,0.9273,well 1
6072.5,0.5707,0.133902,0.149873,0.8577,0.8729,well 1
6073,0.508,0.127857,0.142388,1,1,well 1
6073.5,0.4634,0.12373,0.137407,1,1,well 1
6074,0.1137,0.104442,0.119914,1,1,well 1
6074.5,0.0959,0.107403,0.125643,1,1,well 1
6075,0.0538,0.096638,0.113883,1,1,well 1
6075.5,0.0726,0.100321,0.117132,1,1,well 1
6076,1.0105,0.122178,0.131386,1,1,well 1
6076.5,4.6107,0.140206,0.147069,1,1,well 1
6077,15.9858,0.15562,0.16071,0.8928,0.8962,well 1
6077.5,4.2014,0.139049,0.146043,1,1,well 1
6078,4.703,0.142465,0.149625,1,1,well 1
6078.5,0.8889,0.124123,0.134362,1,1,well 1
6079,1.9384,0.136009,0.145473,1,1,well 1
6079.5,0.1918,0.117139,0.134436,1,1,well 1
6080,2.3251,0.143714,0.154061,0.897,0.9039,well 1
6080.5,6.6864,0.151753,0.159151,0.883,0.8884,well 1
6081,13.5613,0.150967,0.155957,0.8927,0.8962,well 1
6081.5,3.0677,0.129794,0.136322,1,1,well 1
6082,0.8622,0.116631,0.125222,1,1,well 1
6082.5,3.9133,0.131063,0.137016,1,1,well 1
6083,3.1324,0.12753,0.133626,1,1,well 1
6083.5,3.1263,0.125237,0.130984,1,1,well 1
6084,2.4175,0.126314,0.13304,1,1,well 1
6084.5,4.1036,0.137896,0.144765,1,1,well 1
6085,2.9025,0.135392,0.143069,1,1,well 1
6085.5,3.8052,0.137844,0.144966,1,1,well 1
6086,1.4598,0.124794,0.133043,1,1,well 1
6086.5,1.0303,0.12223,0.131334,1,1,well 1
6087,0.9894,0.121131,0.130155,1,1,well 1
6087.5,4.5798,0.136864,0.143197,1,1,well 1
6088,6.3279,0.138094,0.143607,1,1,well 1
6088.5,8.021,0.140448,0.14559,1,1,well 1
6089,2.7451,0.126382,0.132696,1,1,well 1
6089.5,8.1586,0.140451,0.145544,1,1,well 1
6090,13.6135,0.145118,0.149399,0.9251,0.9273,well 1
6090.5,9.979,0.140457,0.145001,1,1,well 1
6091,2.5875,0.128621,0.135496,1,1,well 1
6091.5,0.4168,0.112463,0.123154,1,1,well 1
6092,2.149,0.13619,0.145203,0.9225,0.9273,well 1
6092.5,6.8312,0.143885,0.149972,0.9363,0.9389,well 1
6093,13.5326,0.149855,0.154696,0.9329,0.935,well 1
6093.5,9.9677,0.146305,0.151572,0.9327,0.935,well 1
6094,16.6965,0.152196,0.156736,0.8931,0.8962,well 1
6094.5,12.6449,0.14633,0.150936,0.933,0.935,well 1
6095,31.7138,0.153199,0.156285,0.902,0.9039,well 1
6095.5,33.0346,0.154405,0.157509,0.8941,0.8962,well 1
